request_id,raw_text,normalized_text,english_gloss,language_type,intent,category,department,urgency,severity,locality,district,source_type,split
CDX_446,மருத்துவமனை பிரச்சனை தொடர்ந்து உள்ளது,மருத்துவமனை பிரச்சனை தொடர்ந்து உள்ளது,Hospital issue continues,tamil,follow_up,public_health,Public Health Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_447,சாலை பழுது பிரச்சனை நீங்கவில்லை,சாலை பழுது பிரச்சனை நீங்கவில்லை,Road repair issue not resolved,tamil,follow_up,roads,Roads Department,high,service_delay,urban_area,Chennai,synthetic,train
CDX_448,தண்ணீர் பிரச்சனை தொடர்ந்து நீடிக்கிறது,தண்ணீர் பிரச்சனை தொடர்ந்து நீடிக்கிறது,Water issue still persists,tamil,follow_up,water_supply,Water Supply Department,high,service_failure,urban_area,Chennai,real,train
CDX_449,விளக்கு பிரச்சனை இன்னும் தீரவில்லை,விளக்கு பிரச்சனை இன்னும் தீரவில்லை,Street light issue not resolved,tamil,follow_up,street_lighting,Electricity Department,medium,service_failure,urban_area,Chennai,real,train
CDX_450,டிரெயினேஜ் பிரச்சனை தொடர்ந்து உள்ளது,டிரெயினேஜ் பிரச்சனை தொடர்ந்து உள்ளது,Drainage issue still continuing,tamil,follow_up,drainage,Drainage Department,high,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_451,குப்பை அகற்றும் வண்டி கடந்த 4 நாட்களாக வரவில்லை,குப்பை அகற்றும் வண்டி கடந்த 4 நாட்களாக வரவில்லை,Garbage truck has not arrived for the past 4 days,tamil,complaint,sanitation,Sanitation Department,high,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_452,சாலை முழுவதும் கற்கள் மற்றும் குழிகள் உள்ளது,சாலை முழுவதும் கற்கள் மற்றும் குழிகள் உள்ளது,Road filled with stones and potholes,tamil,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,train
CDX_453,இன்று தண்ணீர் விநியோகம் முற்றிலும் நிறுத்தப்பட்டுள்ளது,இன்று தண்ணீர் விநியோகம் முற்றிலும் நிறுத்தப்பட்டுள்ளது,Water supply completely stopped today,tamil,complaint,water_supply,Water Supply Department,high,service_failure,urban_area,Chennai,synthetic_realistic,train
CDX_454,பலமுறை தெரிவித்தும் விளக்கு பழுது சரி செய்யப்படவில்லை,பலமுறை தெரிவித்தும் விளக்கு பழுது சரி செய்யப்படவில்லை,Street light not repaired despite repeated complaints,tamil,follow_up,street_lighting,Electricity Department,medium,service_failure,urban_area,Chennai,real,train
CDX_455,டிரெயினேஜ் நீர் வீதியில் நிரம்பி வழிகிறது,டிரெயினேஜ் நீர் வீதியில் நிரம்பி வழிகிறது,Sewage overflowing onto the street,tamil,complaint,drainage,Drainage Department,high,public_hazard,urban_area,Chennai,synthetic,train
CDX_456,என் விண்ணப்பம் 3 வாரங்களாக நிலுவையில் உள்ளது,என் விண்ணப்பம் 3 வாரங்களாக நிலுவையில் உள்ளது,My application has been pending for 3 weeks,tamil,status_query,certificates,Revenue Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_457,மின்சாரம் தினமும் பலமுறை துண்டிக்கப்படுகிறது,மின்சாரம் தினமும் பலமுறை துண்டிக்கப்படுகிறது,Power supply interrupted multiple times daily,tamil,complaint,electricity,Electricity Department,high,service_failure,urban_area,Chennai,synthetic_realistic,train
CDX_458,குப்பை அகற்றாததால் கொசுக்கள் அதிகரித்துள்ளன,குப்பை அகற்றாததால் கொசுக்கள் அதிகரித்துள்ளன,Increase in mosquitoes due to uncleared garbage,tamil,complaint,sanitation,Sanitation Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,train
CDX_459,பஸ் தினமும் நேரத்திற்கு வரவில்லை,பஸ் தினமும் நேரத்திற்கு வரவில்லை,Bus not arriving on time daily,tamil,complaint,transport,Transport Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_460,மருத்துவமனையில் சிகிச்சை மிகவும் மெதுவாக உள்ளது,மருத்துவமனையில் சிகிச்சை மிகவும் மெதுவாக உள்ளது,Treatment in hospital is very slow,tamil,complaint,public_health,Public Health Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_461,சாலை பழுது வேலை தொடங்கியும் நிறுத்தப்பட்டுள்ளது,சாலை பழுது வேலை தொடங்கியும் நிறுத்தப்பட்டுள்ளது,Road repair work started but halted midway,tamil,follow_up,roads,Roads Department,high,service_delay,urban_area,Chennai,synthetic_realistic,train
